fasta_id,best_hit_id
sp|Q61606|GLR_MOUSE,5XF1_A
sp|Q61616|DRD1_MOUSE,7JVP_R
sp|Q61618|AA3R_MOUSE,5UEN_A
sp|Q61660|FOXJ1_MOUSE,6FEC_w
sp|Q61767|3BHS4_MOUSE,7A23_T
sp|Q61826|MADCA_MOUSE,4HBQ_B
sp|Q61847|MEP1B_MOUSE,4GWM_B
sp|Q61880|DMC1_MOUSE,3LDA_A
sp|Q62170|SELPL_MOUSE,7CG7_c
sp|Q62192|CD180_MOUSE,3T6Q_B
sp|Q62233|SIX3_MOUSE,4EGC_A
sp|Q62277|SYPH_MOUSE,7VQQ_B
sp|Q62280|SSXT_MOUSE,6LTJ_L
sp|Q62288|TICN1_MOUSE,7KBU_B
sp|Q62313|TGON1_MOUSE,6M0S_C
sp|Q62415|ASPP1_MOUSE,6GHM_D
sp|Q62443|NPTX1_MOUSE,6V55_A
sp|Q63870|CO7A1_MOUSE,3HR2_A
sp|Q640P4|GL8D2_MOUSE,6U4B_A
sp|Q640P7|TBCC1_MOUSE,3BH7_B
sp|Q641K5|NUAK1_MOUSE,6C9J_A
sp|Q64237|DOPO_MOUSE,4ZEL_A
sp|Q64322|NPDC1_MOUSE,1ZZA_A
sp|Q64430|ATP7A_MOUSE,3J09_A
sp|Q64434|PTK6_MOUSE,2H8H_A
sp|Q64435|UD16_MOUSE,6KVJ_A
sp|Q64438|ANG2_MOUSE,2J4T_A
sp|Q64444|CAH4_MOUSE,3ZNC_A
sp|Q64462|CP4B1_MOUSE,6C94_A
sp|Q64527|WNT8A_MOUSE,7KC4_D
sp|Q64695|EPCR_MOUSE,1CD1_C
sp|Q64705|USF2_MOUSE,7F2F_B
sp|Q66JT5|TPGS2_MOUSE,6RE8_7
sp|Q66JT7|COQ2_MOUSE,4OD5_E
sp|Q66JX5|CEP43_MOUSE,2D68_B
sp|Q67BJ4|A4GAT_MOUSE,4MIX_B
sp|Q689Z5|SBNO1_MOUSE,6JYL_K
sp|Q68ED7|CRTC1_MOUSE,5ZKO_H
sp|Q69ZJ7|RIC1_MOUSE,6SC2_C
sp|Q69ZS8|KAZRN_MOUSE,6KIP_B
sp|Q6A098|SBP2L_MOUSE,6RM3_LG0
sp|Q6A0A2|LAR4B_MOUSE,7LMB_H
sp|Q6A4L0|S22AD_MOUSE,7SP5_B
sp|Q6DFV6|FN3C1_MOUSE,1ZLG_A
sp|Q6DFV8|VWDE_MOUSE,7A5O_D
sp|Q6GQT1|A2MG_MOUSE,4ACQ_C
sp|Q6GQU2|KLH23_MOUSE,6WCQ_C
sp|Q6GQV7|EDRF1_MOUSE,6DKN_B
sp|Q6GUQ1|EGFL8_MOUSE,5B4X_B
sp|Q6H1V1|BEST3_MOUSE,4RDQ_E
sp|Q6IFX4|K1C39_MOUSE,3TNU_A
sp|Q6IME9|K2C72_MOUSE,3TNU_A
sp|Q6JPI3|MD13L_MOUSE,7KPX_D
sp|Q6NS60|FBX41_MOUSE,6VCD_B
sp|Q6NY15|TSG10_MOUSE,6SO3_B
sp|Q6P3B2|UBAD1_MOUSE,6OPC_Z
sp|Q6P4T0|ATG2A_MOUSE,6CBC_B
sp|Q6P5G3|MBTD1_MOUSE,4C5I_A
sp|Q6P8U6|LIPP_MOUSE,2PPL_A
sp|Q6P8X1|SNX6_MOUSE,7D6E_N
sp|Q6P9P6|KIF11_MOUSE,5MM7_K
sp|Q6P9R2|OXSR1_MOUSE,5DBX_A
sp|Q6PA06|ATLA2_MOUSE,3X1D_A
sp|Q6PCL9|PAPOG_MOUSE,1Q79_A
sp|Q6PCN7|HLTF_MOUSE,6L8O_A
sp|Q6PD26|PIGS_MOUSE,7W72_S
sp|Q6PF93|PK3C3_MOUSE,7BL1_BBB
sp|Q6PGH4|F222A_MOUSE,5Y0W_A
sp|Q6PGL7|WASC2_MOUSE,6IGM_H
sp|Q6PIC6|AT1A3_MOUSE,2ZXE_A
sp|Q6PR54|RIF1_MOUSE,5NVR_A
sp|Q6Q473|CLA4A_MOUSE,5O85_B
sp|Q6R891|NEB2_MOUSE,3EGG_D
sp|Q6SJQ0|CLM8_MOUSE,5OR7_C
sp|Q6TU36|DFB50_MOUSE,1U10_E
sp|Q6VVW9|CP2R1_MOUSE,3CZH_A
sp|Q6W8Q3|PC4L1_MOUSE,2N77_B
sp|Q6WQJ1|DGLA_MOUSE,2YIJ_A
sp|Q6ZPI0|JADE1_MOUSE,7D8A_A
sp|Q6ZQA6|IGSF3_MOUSE,3V2A_R
sp|Q6ZQL4|WDR43_MOUSE,7MQA_LL
sp|Q6ZWM4|LSM8_MOUSE,6ASO_H
sp|Q6ZWQ0|SYNE2_MOUSE,4D1E_A
sp|Q6ZWS8|SPOP_MOUSE,3HQI_B
sp|Q6ZWV3|RL10_MOUSE,6T4Q_LI
sp|Q70IV5|SYNEM_MOUSE,7DL2_D
sp|Q711T7|NADE_MOUSE,6OFB_B
sp|Q71MR7|FPRS7_MOUSE,7M8W_A
sp|Q76KF0|SEM6D_MOUSE,3AL8_A
sp|Q76LL6|FHOD3_MOUSE,6XF2_D
sp|Q78DX7|ROS1_MOUSE,6PYH_D
sp|Q78RX3|SIM12_MOUSE,7AR7_d
sp|Q78YZ6|SCOC_MOUSE,4BWD_C
sp|Q7M6U3|TEX14_MOUSE,4OAV_B
sp|Q7M717|TR102_MOUSE,6U1N_R
sp|Q7M718|TR124_MOUSE,5N2S_A
sp|Q7SIG6|ASAP2_MOUSE,2B0O_F
sp|Q7TMM8|PAR16_MOUSE,6W65_A
sp|Q7TN08|DACT2_MOUSE,7DL2_C
sp|Q7TN73|CASD1_MOUSE,6CCI_A
sp|Q7TNE3|SPAG7_MOUSE,2CPM_A
sp|Q7TPG5|TAFA4_MOUSE,5L2W_B
sp|Q7TPH6|MYCB2_MOUSE,5O6C_A
sp|Q7TPV2|DZIP3_MOUSE,6VK0_B
sp|Q7TQ95|LNP_MOUSE,7ABG_X
sp|Q7TQI0|TM204_MOUSE,6OV2_A
sp|Q7TQI7|ABTB2_MOUSE,3J9P_D
sp|Q7TS55|TNF18_MOUSE,7E57_B
sp|Q7TSG5|SH321_MOUSE,7DPA_D
sp|Q7TSY8|SGO2A_MOUSE,3FGA_D
sp|Q80SY5|PR38B_MOUSE,4RZA_A
sp|Q80TF6|STAR9_MOUSE,5MM7_K
sp|Q80TM6|R3HD2_MOUSE,1WHR_A
sp|Q80TN5|ZDH17_MOUSE,6PW5_D
sp|Q80TY0|FNBP1_MOUSE,2EFL_A
sp|Q80U57|RIMS3_MOUSE,7T7C_H
sp|Q80UE6|WNK4_MOUSE,5O2C_A
sp|Q80UK8|INT2_MOUSE,7CUN_B
sp|Q80US8|MAD3_MOUSE,6G6K_C
sp|Q80UU1|ANKZ1_MOUSE,6R86_R
sp|Q80UX8|ABHDD_MOUSE,6HXA_A
sp|Q80V70|MEGF6_MOUSE,4XBM_B
sp|Q80V91|DTX3_MOUSE,6Y2X_B
sp|Q80VL3|PRIC3_MOUSE,7AM2_Ax
sp|Q80VM7|ANR24_MOUSE,6PW5_D
sp|Q80VQ0|AL3B1_MOUSE,5MYP_A
sp|Q80WM7|PRS33_MOUSE,2B9L_A
sp|Q80WQ9|ZBED4_MOUSE,2BW3_A
sp|Q80WT5|AFTIN_MOUSE,2W4M_A
sp|Q80X72|LRC15_MOUSE,7C77_A
sp|Q80XG9|LRRT4_MOUSE,5Z8X_D
sp|Q80XJ2|RN168_MOUSE,5XIS_D
sp|Q80XQ2|TBCD5_MOUSE,1FKM_A
sp|Q80XQ8|F168B_MOUSE,4M9K_A
sp|Q80Y20|ALKB8_MOUSE,3THT_B
sp|Q80Y56|RBNS5_MOUSE,5OD1_A
sp|Q80Y73|HOATZ_MOUSE,2A2P_A
sp|Q80YA8|CRUM2_MOUSE,4XBM_B
sp|Q80YR4|ZN598_MOUSE,6QNX_C
sp|Q80YR5|SAFB2_MOUSE,4WIJ_B
sp|Q80YY7|ZN618_MOUSE,2BW3_A
sp|Q80Z25|OFD1_MOUSE,7DL2_D
sp|Q80Z38|SHAN2_MOUSE,5IZU_C
sp|Q80ZE4|PAQR7_MOUSE,5LX9_A
sp|Q80ZQ0|SACA4_MOUSE,2J8B_A
sp|Q811H0|ZBT42_MOUSE,6QNX_C
sp|Q811Q9|PCY1B_MOUSE,4MVD_C
sp|Q8BFU3|RN214_MOUSE,7DL2_D
sp|Q8BFZ4|FXL21_MOUSE,4I6J_B
sp|Q8BG09|T184B_MOUSE,2WJS_A
sp|Q8BG17|NOL12_MOUSE,6TDA_L
sp|Q8BG71|TYW2_MOUSE,5HJM_A
sp|Q8BG81|PDIP3_MOUSE,5YVG_X
sp|Q8BGF8|S35D3_MOUSE,5OGE_G
sp|Q8BGK2|ARHL1_MOUSE,6G28_A
sp|Q8BGM7|AAKG3_MOUSE,3T4N_C
sp|Q8BGR9|UBCP1_MOUSE,3SHQ_A
sp|Q8BGU2|CBLN2_MOUSE,5KCA_A
sp|Q8BGV8|MID51_MOUSE,4OAG_A
sp|Q8BGW0|THMS1_MOUSE,1TOL_A
sp|Q8BGW6|ST32A_MOUSE,4FR4_B
sp|Q8BGX3|LRTM2_MOUSE,3WN4_A
sp|Q8BGX4|OFCC1_MOUSE,5AF3_A
sp|Q8BH07|AR6P6_MOUSE,7KAM_G
sp|Q8BH31|MFSD8_MOUSE,6S4M_A
sp|Q8BH73|QPCTL_MOUSE,3PB6_X
sp|Q8BH88|DEP1B_MOUSE,2YSR_A
sp|Q8BHA1|LRC24_MOUSE,3ZYO_A
sp|Q8BHB4|WDR3_MOUSE,6ND4_Q
sp|Q8BHT6|B3GLT_MOUSE,2J0B_A
sp|Q8BHY3|ANO1_MOUSE,5OYB_A
sp|Q8BI84|TGO1_MOUSE,5ZZ8_t
sp|Q8BIP0|SYDM_MOUSE,4AH6_B
sp|Q8BIV3|RNBP6_MOUSE,6XU2_A
sp|Q8BK64|AHSA1_MOUSE,6XLF_C
sp|Q8BL03|S2529_MOUSE,6GCI_A
sp|Q8BLA8|TRPA1_MOUSE,3J9P_D
sp|Q8BM92|CADH7_MOUSE,1Q5C_B
sp|Q8BMI0|FBX38_MOUSE,3OGL_D
sp|Q8BMJ3|IF1AX_MOUSE,4BTS_A0
sp|Q8BMN4|LMLN_MOUSE,1LML_A
sp|Q8BMS2|SPON2_MOUSE,3D34_B
sp|Q8BMT4|LRC33_MOUSE,6GFF_I
sp|Q8BP40|PPA6_MOUSE,4JOD_A
sp|Q8BP86|SNPC4_MOUSE,5EYB_B
sp|Q8BPA8|DPCD_MOUSE,7AOI_AR
sp|Q8BQH4|UBAD2_MOUSE,6OPC_Z
sp|Q8BQN5|FA78B_MOUSE,5CUP_B
sp|Q8BQQ1|ZDH14_MOUSE,6BMS_D
sp|Q8BR27|ATOSB_MOUSE,6JIJ_C
sp|Q8BR65|SDS3_MOUSE,7SXI_A
sp|Q8BSL4|HS3S5_MOUSE,7SCE_A
sp|Q8BTN6|LENG9_MOUSE,7ANE_ar
sp|Q8BTP0|PIGZ_MOUSE,6P25_B
sp|Q8BTW9|PAK4_MOUSE,5UPL_A
sp|Q8BU04|UBR7_MOUSE,5VMD_C
sp|Q8BU14|SEC62_MOUSE,7AFT_G
sp|Q8BUM3|PTN7_MOUSE,1ZC0_A
sp|Q8BV57|SRCRL_MOUSE,5ZE3_B
sp|Q8BVE3|VATH_MOUSE,5VOX_P
sp|Q8BVF9|AMZ1_MOUSE,2X7M_A
sp|Q8BVM2|ANTRL_MOUSE,6TO1_A
sp|Q8BVN7|S2541_MOUSE,6GCI_A
sp|Q8BVT6|PP2D1_MOUSE,7KPR_A
sp|Q8BW86|ARG33_MOUSE,6L30_A
sp|Q8BW94|DYH3_MOUSE,7KZN_A
sp|Q8BWS5|GRIN3_MOUSE,4EF0_A
sp|Q8BWY4|MBLC1_MOUSE,4V0H_D
sp|Q8BX02|KANK2_MOUSE,5YBV_A
sp|Q8BXC6|COMD2_MOUSE,6BP6_B
sp|Q8BXK4|SAMTR_MOUSE,5WMM_A
sp|Q8BXT9|SC22C_MOUSE,1IFQ_B
sp|Q8BY46|ZN574_MOUSE,6QNX_C
sp|Q8BY71|HAT1_MOUSE,6VO5_A
sp|Q8BYI8|F234B_MOUSE,2ZUY_A
sp|Q8BZ10|TM11G_MOUSE,7MO7_A
sp|Q8BZ52|FSD2_MOUSE,4TN3_B
sp|Q8BZT5|LRC19_MOUSE,3WN4_A
sp|Q8C0V1|TERB1_MOUSE,6J07_B
sp|Q8C0W1|ANMY1_MOUSE,5VKQ_C
sp|Q8C120|SH3R3_MOUSE,6QAJ_B
sp|Q8C165|P20D1_MOUSE,7LGP_B
sp|Q8C172|CERS6_MOUSE,1X2M_A
sp|Q8C176|TAF2_MOUSE,7EGH_B
sp|Q8C190|VP9D1_MOUSE,4Q9U_A
sp|Q8C196|CPSM_MOUSE,6UEL_A
sp|Q8C1C1|SAPL1_MOUSE,5W7D_A
sp|Q8C1Q6|UQCC5_MOUSE,6KOZ_A
sp|Q8C255|DPEP2_MOUSE,6VGR_A
sp|Q8C2R7|PIGM_MOUSE,7W72_U
sp|Q8C3L1|SSUH2_MOUSE,6EKC_B2
sp|Q8C3W1|CA198_MOUSE,4JJY_A
sp|Q8C3X4|GUF1_MOUSE,3CB4_A
sp|Q8C432|RN182_MOUSE,6QAJ_B
sp|Q8C436|MT21D_MOUSE,4LG1_C
sp|Q8C4S8|DEN2A_MOUSE,6EKK_B
sp|Q8C5V5|WDR27_MOUSE,3SFZ_A
sp|Q8C6C9|LEG1H_MOUSE,4V00_B
sp|Q8C7W7|DCR1B_MOUSE,7A1F_L
sp|Q8C8C1|RTP1_MOUSE,6TLX_A
sp|Q8C8K3|SRS12_MOUSE,7DVQ_8
sp|Q8CAB8|CAST2_MOUSE,5I2C_A
sp|Q8CAT8|FBX48_MOUSE,6TTU_T
sp|Q8CBF3|EPHB1_MOUSE,7K7J_A
sp|Q8CC27|CACB2_MOUSE,7VFU_D
sp|Q8CC88|VWA8_MOUSE,6ORB_A
sp|Q8CD19|LANC3_MOUSE,6WQ1_C
sp|Q8CDL9|CCD87_MOUSE,4L6Y_B
sp|Q8CDZ2|MT21E_MOUSE,4MTL_B
sp|Q8CE46|PUS7L_MOUSE,7MZV_A
sp|Q8CEF8|RN222_MOUSE,5TTE_B
sp|Q8CEG0|PANX3_MOUSE,6UZY_F
sp|Q8CEZ0|KCTD2_MOUSE,3DRY_C
sp|Q8CF25|CS067_MOUSE,6YLG_u
sp|Q8CF90|MAFA_MOUSE,2WT7_B
sp|Q8CFA2|GCST_MOUSE,4PAB_A
sp|Q8CFE3|RCOR1_MOUSE,4CZZ_B
sp|Q8CFP6|DJC27_MOUSE,6JMG_A
sp|Q8CFZ4|GPC3_MOUSE,4YWT_A
sp|Q8CG27|ACTL9_MOUSE,6HTS_H
sp|Q8CGK6|IFNL3_MOUSE,3HHC_C
sp|Q8CGM1|AGRB2_MOUSE,7D76_R
sp|Q8CGN4|BCOR_MOUSE,4HPL_A
sp|Q8CGP1|H2B1K_MOUSE,7D69_D
sp|Q8CGU1|CACO1_MOUSE,4NLH_A
sp|Q8CGZ0|CHERP_MOUSE,6O3X_B
sp|Q8CHQ6|TM125_MOUSE,6TBU_A
sp|Q8CHU3|EPN2_MOUSE,4GZC_A
sp|Q8CI15|SPHK1_MOUSE,3VZB_A
sp|Q8CI66|STML1_MOUSE,7VHQ_I
sp|Q8CIF6|SIDT2_MOUSE,6YXH_A
sp|Q8CII2|CD123_MOUSE,4ZGO_A
sp|Q8CIP5|DISP2_MOUSE,7E2I_D
sp|Q8CJ27|ASPM_MOUSE,7JU4_x
sp|Q8CJ67|STAU2_MOUSE,5ZAL_B
sp|Q8CJ70|IL19_MOUSE,4DOH_C
sp|Q8CJC7|KLRE1_MOUSE,6INN_A
sp|Q8K0D7|GET1_MOUSE,6SO5_D
sp|Q8K0G8|ESRP2_MOUSE,5DK5_B
sp|Q8K0S9|SNPC1_MOUSE,7NRC_A
sp|Q8K0U4|HS12A_MOUSE,5TKY_B
sp|Q8K1A6|C2D1A_MOUSE,6EI6_B
sp|Q8K1L2|SPIN4_MOUSE,2NS2_B
sp|Q8K1M6|DNM1L_MOUSE,7AX3_K
sp|Q8K1S2|UNC5D_MOUSE,3G5B_A
sp|Q8K1S4|UNC5A_MOUSE,3G5B_A
sp|Q8K1S7|KREM2_MOUSE,5FWS_A
sp|Q8K1T0|TMPS3_MOUSE,7MEQ_A
sp|Q8K1Z0|COQ9_MOUSE,6AWL_B
sp|Q8K207|CA021_MOUSE,4LLE_C
sp|Q8K211|COPT1_MOUSE,6M97_A
sp|Q8K248|HPDL_MOUSE,7CJK_A
sp|Q8K249|CLM2_MOUSE,6HDC_A
sp|Q8K268|ABCF3_MOUSE,7P7T_0
sp|Q8K274|KT3K_MOUSE,3JR1_A
sp|Q8K2D3|EDC3_MOUSE,3D3J_A
sp|Q8K2H2|OTU6B_MOUSE,6W9O_A
sp|Q8K2J0|PLCD3_MOUSE,4GNK_D
sp|Q8K301|DDX52_MOUSE,6QX9_5X
sp|Q8K342|RASF9_MOUSE,2CS4_A
sp|Q8K370|ACD10_MOUSE,4HR3_A
sp|Q8K3F7|TDH_MOUSE,4YRA_F
sp|Q8K3V7|MNAR1_MOUSE,7VOP_f
sp|Q8K409|DPOLB_MOUSE,4I2F_A
sp|Q8K443|RGS13_MOUSE,1AGR_H
sp|Q8K4J6|MRTFA_MOUSE,2YJF_M
sp|Q8K4K6|PANK1_MOUSE,6PE6_A
sp|Q8K4T1|SIA8F_MOUSE,5CXY_A
sp|Q8K595|MCLN2_MOUSE,6AYF_D
sp|Q8QZV0|DEDD2_MOUSE,4IZ5_F
sp|Q8QZX5|LSM10_MOUSE,6V4X_C
sp|Q8R081|HNRPL_MOUSE,6ASO_A
sp|Q8R090|VMAT1_MOUSE,7L17_A
sp|Q8R092|CA043_MOUSE,4ZRI_D
sp|Q8R0A5|TCAL3_MOUSE,7OOP_S
sp|Q8R0F5|RBMX2_MOUSE,7DVQ_Y
sp|Q8R0I4|TM2D2_MOUSE,6PNQ_B
sp|Q8R0K2|TRI31_MOUSE,4CFG_B
sp|Q8R0Y6|AL1L1_MOUSE,7RLU_D
sp|Q8R184|F110A_MOUSE,6B5Q_B
sp|Q8R1C3|VOPP1_MOUSE,6WM2_T
sp|Q8R1Q8|DC1L1_MOUSE,6F1T_j
sp|Q8R1S4|MTSS1_MOUSE,2D1L_A
sp|Q8R1V4|TMED4_MOUSE,5AZX_B
sp|Q8R2G6|CCD80_MOUSE,6RXY_CC
sp|Q8R2K1|FUCM_MOUSE,3MVK_I
sp|Q8R2R6|MTG1_MOUSE,7PD3_z
sp|Q8R2S8|CD177_MOUSE,7BPS_B
sp|Q8R2V5|ADAP2_MOUSE,3LJU_X
sp|Q8R2Y0|ABHD6_MOUSE,7OTS_A
sp|Q8R322|GLE1_MOUSE,6B4J_A
sp|Q8R3I3|COG6_MOUSE,2B1E_A
sp|Q8R3P0|ACY2_MOUSE,2Q4Z_B
sp|Q8R3Q0|SARAF_MOUSE,6O2V_B
sp|Q8R418|DICER_MOUSE,5ZAK_A
sp|Q8R4C2|RUFY2_MOUSE,2DWK_A
sp|Q8R4D1|SL9A8_MOUSE,7DSX_A
sp|Q8R4V2|DUS15_MOUSE,6RZZ_s
sp|Q8R5H1|UBP15_MOUSE,3N3K_A
sp|Q8R5K4|NOL6_MOUSE,7MQA_NH
sp|Q8VBW5|BBX_MOUSE,6UPL_H
sp|Q8VBW9|10H28_MOUSE,4YAY_A
sp|Q8VBY2|KKCC1_MOUSE,6CD6_D
sp|Q8VC19|HEM1_MOUSE,5QT3_B
sp|Q8VC82|RHBL1_MOUSE,2NR9_A
sp|Q8VC97|BUP1_MOUSE,2VHH_C
sp|Q8VCA6|T161A_MOUSE,6DS9_A
sp|Q8VCM7|FIBG_MOUSE,3GHG_I
sp|Q8VCN5|CGL_MOUSE,1QGN_A
sp|Q8VCZ3|THAP7_MOUSE,6PE2_A
sp|Q8VDD5|MYH9_MOUSE,6Z47_G
sp|Q8VDD8|WASH1_MOUSE,4JHD_C
sp|Q8VDH1|FBX21_MOUSE,5YCQ_A
sp|Q8VDL9|GLIS2_MOUSE,6QNX_C
sp|Q8VDM6|HNRL1_MOUSE,6JI8_D
sp|Q8VDZ4|ZDHC5_MOUSE,6BMS_D
sp|Q8VE80|THOC3_MOUSE,7APK_K
sp|Q8VEC3|AGRF1_MOUSE,7D76_R
sp|Q8VEE4|RFA1_MOUSE,7LMB_D
sp|Q8VEH0|TM144_MOUSE,6UKJ_A
sp|Q8VEI3|HYAL3_MOUSE,2PE4_A
sp|Q8VEL0|MSPD1_MOUSE,2CRI_A
sp|Q8VFD1|O5P67_MOUSE,7JOZ_R
sp|Q8VFD3|O5P60_MOUSE,7JOZ_R
sp|Q8VGS3|O5AR1_MOUSE,7JOZ_R
sp|Q8VHI4|CARTF_MOUSE,4JKH_A
sp|Q8VHS2|CRUM1_MOUSE,3QCW_A
sp|Q8VHS6|ASB15_MOUSE,3J9P_D
sp|Q8VHX6|FLNC_MOUSE,4B7L_B
sp|Q8VI21|CLC2F_MOUSE,5T1D_C
sp|Q8VIC6|V1R51_MOUSE,4XES_A
sp|Q8VII8|MCR_MOUSE,7KW7_F
sp|Q91UZ4|EGLN3_MOUSE,6IUQ_B
sp|Q91V01|MBOA5_MOUSE,7F40_B
sp|Q91V92|ACLY_MOUSE,6UUZ_B
sp|Q91VF5|EMID1_MOUSE,3HR2_B
sp|Q91VH6|MEMO1_MOUSE,7KQ8_D
sp|Q91VJ2|CAVN3_MOUSE,4QKW_B
sp|Q91VL9|ZBTB1_MOUSE,6QNX_C
sp|Q91VS7|MGST1_MOUSE,5I9K_A
sp|Q91VS8|FARP2_MOUSE,4GZU_B
sp|Q91VV4|DEN2D_MOUSE,6EKK_B
sp|Q91VX5|NXPH3_MOUSE,6PNQ_B
sp|Q91VX9|TM168_MOUSE,6YSA_E
sp|Q91W10|S39A8_MOUSE,5TSA_A
sp|Q91W20|LRC26_MOUSE,7C77_A
sp|Q91W36|UBP3_MOUSE,6QW6_U
sp|Q91W43|GCSP_MOUSE,6I35_B
sp|Q91W82|UB2E2_MOUSE,5A4P_A
sp|Q91W89|MA2C1_MOUSE,7DD9_C
sp|Q91WA3|HDA11_MOUSE,7Q1C_A
sp|Q91WL6|SNX11_MOUSE,4PZG_A
sp|Q91WP0|MASP2_MOUSE,1Q3X_B
sp|Q91WU2|S22A7_MOUSE,7SP5_B
sp|Q91WW4|MRGA2_MOUSE,7S8O_R
sp|Q91X52|DCXR_MOUSE,4V59_A
sp|Q91XT6|TAC2N_MOUSE,1DQV_A
sp|Q91XV3|BASP1_MOUSE,7MT7_c
sp|Q91YR1|TWF1_MOUSE,7CCC_B
sp|Q91YR7|PRP6_MOUSE,6QW6_5J
sp|Q91YX0|THMS2_MOUSE,1TOL_A
sp|Q91ZB9|MRGB5_MOUSE,7S8O_R
sp|Q91ZC0|MRGB4_MOUSE,7S8O_R
sp|Q91ZF2|CAT7_MOUSE,5Z5O_A
sp|Q91ZN5|S35B2_MOUSE,5Y78_A
sp|Q91ZU6|DYST_MOUSE,4Z6G_A
sp|Q91ZY2|HRH4_MOUSE,5ZTY_A
sp|Q920A1|CLTR2_MOUSE,6RZ8_A
sp|Q920N7|SYT12_MOUSE,1DQV_A
sp|Q921J4|UBE2S_MOUSE,5A4P_A
sp|Q921M7|CYRIB_MOUSE,6YJJ_A
sp|Q921P9|TCAL1_MOUSE,4ZX2_A
sp|Q922B2|SYDC_MOUSE,4J15_B
sp|Q922I5|FOXI1_MOUSE,6FEC_w
sp|Q922J6|TSN2_MOUSE,6WVG_B
sp|Q922K9|FRK_MOUSE,2H8H_A
sp|Q923K4|GTPB3_MOUSE,3GEH_A
sp|Q923L3|CSMD1_MOUSE,2Q7Z_A
sp|Q923Z3|MTO1_MOUSE,3CP8_C
sp|Q924I3|ACKR4_MOUSE,5T1A_A
sp|Q924K1|AIPL1_MOUSE,2IF4_A
sp|Q924L1|LTMD1_MOUSE,6TDV_A
sp|Q925E0|SNTG2_MOUSE,1Z87_A
sp|Q925H3|KRA65_MOUSE,2Z84_A
sp|Q925S4|IL24_MOUSE,1N1F_A
sp|Q99J45|NRBP_MOUSE,6R5K_O
sp|Q99JI4|PSMD6_MOUSE,6EPC_R
sp|Q99K51|PLST_MOUSE,6VEC_g
sp|Q99LX8|OST4_MOUSE,1RKL_A
sp|Q99LY9|NDUS5_MOUSE,7V31_h
sp|Q99M80|PTPRT_MOUSE,1YGU_B
sp|Q99MD9|NASP_MOUSE,4NQ0_A
sp|Q99ME3|SNCAP_MOUSE,5VKQ_C
sp|Q99MI1|RB6I2_MOUSE,6YVD_C
sp|Q99ML1|BBC3_MOUSE,5FMJ_B
sp|Q99MQ3|PINK1_MOUSE,6EQI_C
sp|Q99MX7|T121B_MOUSE,6X9O_A
sp|Q99N92|RM27_MOUSE,7OF0_W
sp|Q99NF1|BCDO2_MOUSE,7WH0_B
sp|Q99NF3|CEP41_MOUSE,6HIZ_DT
sp|Q99PA5|NKG7_MOUSE,5B2G_C
sp|Q99PT9|KIF19_MOUSE,5MM7_K
sp|Q99PV5|BHE41_MOUSE,2DB7_A
sp|Q9BCZ4|SELS_MOUSE,5KIU_A
sp|Q9BDB7|IF44L_MOUSE,6UPQ_B
sp|Q9CPR5|RM15_MOUSE,7OF0_M
sp|Q9CQ04|OGFD2_MOUSE,6AX7_A
sp|Q9CQH3|NDUB5_MOUSE,6ZKQ_W
sp|Q9CQI3|GMFB_MOUSE,1VKK_A
sp|Q9CQI9|MED30_MOUSE,7ENC_l
sp|Q9CQJ5|PRR13_MOUSE,6ZYM_9
sp|Q9CQM5|TXD17_MOUSE,1V9W_A
sp|Q9CQQ7|AT5F1_MOUSE,6ZA9_K
sp|Q9CQW2|ARL8B_MOUSE,5CK3_B
sp|Q9CQW9|IFM3_MOUSE,4FLA_D
sp|Q9CQX3|BPIA5_MOUSE,4KGO_B
sp|Q9CR13|FMC1_MOUSE,4D0K_C
sp|Q9CR14|FANCL_MOUSE,7KZT_M
sp|Q9CR23|TMEM9_MOUSE,6XBW_s
sp|Q9CR33|MANS1_MOUSE,5H7V_A
sp|Q9CR81|TEX12_MOUSE,6HK9_B
sp|Q9CR95|NECP1_MOUSE,6OXL_N
sp|Q9CRA5|GOLP3_MOUSE,4TU3_A
sp|Q9CRA7|ATP5S_MOUSE,3E4G_A
sp|Q9CU65|ZMYM2_MOUSE,2DAS_A
sp|Q9CUB6|OTUD1_MOUSE,6W9O_A
sp|Q9CW07|PP13G_MOUSE,2EEF_A
sp|Q9CW73|B3GA1_MOUSE,3CU0_A
sp|Q9CWD0|GTSFL_MOUSE,6X46_A
sp|Q9CWH1|ZBT8A_MOUSE,6WCQ_C
sp|Q9CX11|UTP23_MOUSE,4MJ7_A
sp|Q9CX13|CNIH4_MOUSE,7LEP_E
sp|Q9CX19|F162B_MOUSE,7KRA_A
sp|Q9CX62|INKA1_MOUSE,3D45_A
sp|Q9CXE2|BCL7A_MOUSE,6BBQ_A
sp|Q9CXG3|PPIL4_MOUSE,7DVQ_9
sp|Q9CXP9|EXO5_MOUSE,7LW7_A
sp|Q9CXU0|MED10_MOUSE,5OQM_k
sp|Q9CXV9|DCNL5_MOUSE,6B5Q_B
sp|Q9CXW3|CYBP_MOUSE,1X5M_A
sp|Q9CY02|AHSP_MOUSE,1Z8U_A
sp|Q9CY86|SAPC1_MOUSE,7PER_H
sp|Q9CYC3|TM39A_MOUSE,6ZA9_K
sp|Q9CYR6|AGM1_MOUSE,2DKD_A
sp|Q9CZ44|NSF1C_MOUSE,7R7S_I
