query_id,best_hit,best_evalue,best_score,score_mean,score_std,score_gmean
sp|O09009|RFNG_MOUSE,2J0B_A,1.3e-33,219.81,150.54,69.27,133.66
sp|O09030|I13R1_MOUSE,3BPO_C,1.7e-26,172.48,82.59,22.23,80.09
sp|O09035|DBIL5_MOUSE,3EPY_A,5.7e-17,88.62,80.18,5.79,79.96
sp|O09043|NAPSA_MOUSE,4AMT_A,2.2e-54,352.27,257.06,53.54,248.86
sp|O09053|WRN_MOUSE,6YHR_A,2.9e-103,786.31,174.32,67.08,162.71
sp|O09101|PIGF_MOUSE,7P5J_A,88.0,27.99,nan,nan,nan
sp|O09111|NDUBB_MOUSE,7AK6_g,1.2e-60,366.92,244.46,71.22,235.28
sp|O09126|SEM4D_MOUSE,3OL2_A,6.2e-117,876.1,426.79,142.24,408.08
sp|O09131|GSTO1_MOUSE,5YVN_A,3e-33,203.22,112.75,16.13,111.71
sp|O09133|SMR2A_MOUSE,5C0R_A,6.6,34.47,nan,nan,nan
sp|O09158|CP3AP_MOUSE,5VCC_A,8.7e-78,483.96,331.67,36.14,329.76
sp|O35047|HOP2_MOUSE,4Y66_D,7e-37,234.56,183.12,64.24,165.29
sp|O35071|KIF1C_MOUSE,5MM7_K,8.9e-61,464.1,307.01,80.45,290.01
sp|O35089|CNIH2_MOUSE,7LEP_E,3.9e-46,273.25,256.15,14.12,255.76
sp|O35098|DPYL4_MOUSE,4B90_A,4e-113,794.14,175.34,88.37,163.45
sp|O35114|SCRB2_MOUSE,5UPH_A,9.1e-86,586.0,566.16,12.43,566.02
sp|O35118|GFRA3_MOUSE,6Q2S_D,2.1e-59,424.57,306.32,78.73,295.16
sp|O35127|C10_MOUSE,2LXE_A,150.0,22.81,nan,nan,nan
sp|O35130|NEP1_MOUSE,7AJT_JG,1.7e-53,351.4,275.49,100.26,248.64
sp|O35137|ALX4_MOUSE,6T90_K,1.9e-07,93.01,68.44,11.47,67.49
sp|O35143|ATIF1_MOUSE,1GMJ_D,2.4e-18,112.0,87.18,20.32,84.50
sp|O35164|MCPT9_MOUSE,3RP2_B,2.2e-37,203.47,136.51,40.84,128.86
sp|O35181|NRG3_MOUSE,1XDT_R,2e-05,63.04,57.06,0.00,57.06
sp|O35182|SMAD6_MOUSE,7CD1_B,3e-34,236.41,168.86,48.93,161.19
sp|O35188|X3CL1_MOUSE,4XT1_B,3.2e-08,71.68,58.95,4.01,58.82
sp|O35228|IL27B_MOUSE,6O4P_A,8.8e-13,95.25,67.15,9.67,66.48
sp|O35231|KIFC3_MOUSE,4ETP_A,1.3e-60,429.12,324.84,42.99,322.04
sp|O35242|FAN_MOUSE,1T77_B,1.1e-78,590.51,139.01,25.87,137.80
sp|O35290|ECP3_MOUSE,5E13_A,7.8e-21,138.83,100.87,10.63,100.35
sp|O35304|VACHT_MOUSE,7MJS_X,6.9e-18,143.23,123.26,9.55,122.88
sp|O35305|TNR11_MOUSE,5BNQ_R,8.9e-24,175.05,119.22,26.18,116.41
sp|O35343|IMA3_MOUSE,7LFC_A,1.9e-73,478.81,159.30,77.17,145.75
sp|O35347|DGCR6_MOUSE,6I2O_A,55.0,27.81,nan,nan,nan
sp|O35368|IFI3_MOUSE,5Z7D_B,1.2e-49,360.96,255.80,72.14,240.23
sp|O35372|CNIH1_MOUSE,7LEP_E,1.4e-41,245.81,239.50,4.68,239.45
sp|O35387|HAX1_MOUSE,6EMK_I,120.0,34.51,nan,nan,nan
sp|O35403|ST3A1_MOUSE,5MEK_A,7.9e-31,191.6,128.42,36.60,122.85
sp|O35409|FOLH1_MOUSE,1Z8L_B,1.4e-116,867.97,177.06,200.84,127.16
sp|O35417|PDYN_MOUSE,3D0W_D,220.0,23.92,nan,nan,nan
sp|O35426|XBP1_MOUSE,2WT7_B,6.1e-10,77.38,62.99,8.79,62.41
sp|O35427|RPC9_MOUSE,7D58_D,3.9e-25,154.35,100.17,24.94,97.28
sp|O35448|PPT2_MOUSE,1PJA_A,5.8e-39,245.17,69.51,30.83,65.93
sp|O35484|AZIN1_MOUSE,3BTN_A,9.4e-60,413.21,190.57,71.85,176.60
sp|O35488|S27A2_MOUSE,5WMM_A,2e-34,291.44,209.78,41.04,204.79
sp|O35490|BHMT1_MOUSE,1UMY_D,1.7e-102,697.21,371.78,202.21,328.48
sp|O35495|CDK14_MOUSE,3N9X_A,2.9e-38,266.71,196.44,15.35,195.87
sp|O35516|NOTC2_MOUSE,2OO4_A,4.6e-46,382.85,158.19,53.40,151.88
sp|O35536|TFPI2_MOUSE,7V1N_K,3.8e-24,148.77,74.82,34.90,67.88
sp|O35544|EAA4_MOUSE,6MPB_A,2e-77,576.01,465.87,55.51,462.64
sp|O35551|RABE1_MOUSE,1X79_C,1.9e-13,118.38,104.32,13.19,103.45
sp|O35598|ADA10_MOUSE,6BE6_C,4.1e-85,612.37,178.03,112.07,155.61
sp|O35600|ABCA4_MOUSE,7E7I_A,0.0,4979.29,258.93,341.55,231.47
sp|O35607|BMPR2_MOUSE,6UNP_A,2.6e-45,312.74,166.99,18.05,166.16
sp|O35609|SCAM3_MOUSE,6X9O_A,45.0,41.99,nan,nan,nan
sp|O35613|DAXX_MOUSE,4H9N_C,6.2e-44,327.58,220.16,93.08,201.12
sp|O35615|FOG1_MOUSE,6QNX_C,5.7e-13,145.73,64.76,15.90,63.26
sp|O35621|PMM1_MOUSE,2FUE_A,1.9e-24,153.07,81.19,26.61,77.65
sp|O35625|AXIN1_MOUSE,3UTM_C,3.7e-17,139.53,100.20,17.67,98.78
sp|O35646|CAN6_MOUSE,3BOW_A,7.2e-65,481.66,346.98,91.74,328.36
sp|O35657|NEUR1_MOUSE,2SIL_A,8.8e-17,135.77,106.59,19.79,104.52
sp|O35668|HAP1_MOUSE,6F1U_X,0.001,69.56,nan,nan,nan
sp|O35671|ITBP1_MOUSE,4WJ7_A,1.8e-25,175.76,128.92,33.12,125.07
sp|O35674|ADA19_MOUSE,5Y31_C,6.2e-90,664.82,225.02,156.50,184.96
sp|O35678|MGLL_MOUSE,6BQ0_B,1.9e-35,218.84,118.39,12.05,117.88
sp|O35685|NUDC_MOUSE,2RH0_A,5.5e-17,122.46,78.98,20.59,76.48
sp|O35690|PHX2B_MOUSE,6YOV_K,1.6e-07,90.82,69.45,11.89,68.48
sp|O35691|PININ_MOUSE,7DVQ_V,0.0039,70.37,nan,nan,nan
sp|O35698|RBMY_MOUSE,7DVQ_4,5.5e-12,119.07,60.19,12.47,59.09
sp|O35701|MATN3_MOUSE,5E6U_A,4.5e-19,170.77,100.59,20.47,98.65
sp|O35704|SPTC1_MOUSE,7K0M_E,3.2e-57,376.73,97.88,29.04,95.56
sp|O35714|TNR18_MOUSE,7RFP_A,1.4e-28,213.27,80.73,39.87,74.79
sp|O35740|CITE2_MOUSE,1R8U_A,7.9e-21,134.21,116.72,19.03,115.05
sp|O35857|TIM44_MOUSE,3QK9_B,2.5e-48,324.3,181.10,97.16,156.77
sp|O35885|ASCL2_MOUSE,2LFH_A,1e-07,67.31,57.24,8.70,56.58
sp|O35887|CALU_MOUSE,1IJ5_A,2e-11,98.3,68.22,12.79,67.07
sp|O35912|EMP3_MOUSE,6OV2_A,3e-13,92.8,84.94,4.69,84.80
sp|O35929|REM1_MOUSE,2G3Y_A,6e-22,144.59,98.55,10.77,97.93
sp|O35955|PSB10_MOUSE,6E5B_H,3.2e-41,256.91,136.02,19.00,134.95
sp|O35963|RB33B_MOUSE,2G77_B,3.7e-32,174.09,125.47,12.17,124.87
sp|O35980|NTH_MOUSE,7RDS_A,4.2e-31,204.06,110.60,35.91,105.44
sp|O35988|SDC4_MOUSE,6ITH_A,2.5e-11,80.76,80.76,0.00,80.76
sp|O54692|ZW10_MOUSE,6WC4_C,6.2e-44,331.22,295.77,35.45,293.64
sp|O54709|NKG2D_MOUSE,6INN_A,1.6e-10,97.19,64.97,9.47,64.33
sp|O54784|DAPK3_MOUSE,4RGJ_A,4.6e-39,274.16,221.73,14.94,221.25
sp|O54786|DFFA_MOUSE,1IYR_A,1.5e-23,164.13,95.95,20.54,94.24
sp|O54792|HES2_MOUSE,5V0L_A,0.083,40.04,nan,nan,nan
sp|O54818|TPD53_MOUSE,4I3H_A,9.4,37.43,nan,nan,nan
sp|O54839|EOMES_MOUSE,5BQD_A,9.4e-48,342.23,276.58,23.99,275.61
sp|O54851|CXD2_MOUSE,7JJP_D,6.8e-60,441.8,361.14,55.05,356.97
sp|O54891|LEG6_MOUSE,4HAN_A,8.2e-44,272.64,145.66,39.57,141.69
sp|O54901|OX2G_MOUSE,4BFI_B,2.5e-15,99.77,59.35,5.25,59.14
sp|O54905|B3GT2_MOUSE,6WMM_B,5.1e-42,302.41,216.92,85.49,199.36
sp|O54910|IKBE_MOUSE,6PW5_D,2.3e-18,165.6,110.14,21.26,107.97
sp|O54917|E2F6_MOUSE,5TUU_B,1.5e-18,122.27,107.56,12.60,106.79
sp|O54926|SIVA_MOUSE,6X68_C,6.3,33.14,nan,nan,nan
sp|O54928|SOCS5_MOUSE,2N34_A,5.7e-29,199.31,105.33,48.70,96.30
sp|O54929|WSB2_MOUSE,7K58_E,3e-24,187.4,148.77,11.35,148.35
sp|O54942|CLD5_MOUSE,6OV2_A,6.3e-21,135.45,108.19,17.58,106.66
sp|O54946|DNJB6_MOUSE,6U3S_A,7.3e-57,365.21,83.37,40.67,78.07
sp|O54949|NLK_MOUSE,3N9X_A,9.4e-51,346.71,212.52,17.75,211.83
sp|O54951|SEM6B_MOUSE,3AL8_A,1e-76,569.58,395.54,88.18,386.29
sp|O54957|LAT_MOUSE,6UIW_J,84.0,28.41,nan,nan,nan
sp|O54983|CRYM_MOUSE,2I99_A,2.1e-47,307.41,264.81,42.89,259.11
sp|O55017|CAC1B_MOUSE,7MIY_A,0.0,3622.93,311.91,480.37,194.72
sp|O55033|NCK2_MOUSE,2H8H_A,6.4e-19,151.93,78.31,19.10,76.19
sp|O55038|CXL13_MOUSE,5L7M_A,2e-13,81.71,59.12,5.30,58.89
sp|O55070|DNSL3_MOUSE,4AWN_A,6.1e-26,157.3,74.32,25.57,71.37
sp|O55100|SNG1_MOUSE,6XBK_R,200.0,26.67,nan,nan,nan
sp|O55125|NIPS1_MOUSE,5K9F_A,1.1e-11,83.55,76.41,3.37,76.34
sp|O55126|NIPS2_MOUSE,5K9F_A,6.1e-10,75.08,72.22,2.24,72.19
sp|O55127|CP26A_MOUSE,3V8D_B,2.4e-50,335.1,280.77,25.16,279.64
sp|O55134|PCD12_MOUSE,5SZP_A,2.8e-38,292.99,141.32,47.58,133.83
sp|O55137|ACOT1_MOUSE,3HLK_B,1.5e-66,453.69,74.03,36.03,71.51
sp|O55144|TLX3_MOUSE,6YOV_K,9.8e-07,84.72,61.09,9.73,60.41
sp|O55188|DMP1_MOUSE,3ZHC_B,52.0,30.72,nan,nan,nan
sp|O55189|AMBN_MOUSE,6TLB_C,480.0,26.27,nan,nan,nan
sp|O55203|LDB2_MOUSE,6TYD_V,3.8e-43,290.96,190.74,81.68,168.51
sp|O55230|RA51D_MOUSE,1PZN_F,2.5e-32,215.21,123.55,40.90,117.42
sp|O55240|RDH5_MOUSE,1FDV_C,2.2e-22,170.59,95.46,12.94,94.71
sp|O55241|OREX_MOUSE,1R02_A,1.4e-18,107.22,107.22,0.00,107.22
sp|O55242|SGMR1_MOUSE,6DJZ_B,2.5e-54,350.52,350.52,0.00,350.52
sp|O70133|DHX9_MOUSE,5AOR_A,6e-184,1510.74,212.35,197.60,169.91
sp|O70137|ALX3_MOUSE,6T90_K,6.1e-08,94.71,67.80,11.41,66.91
sp|O70174|ACHA4_MOUSE,7KOX_A,2.8e-74,518.78,272.16,105.49,252.02
sp|O70218|HMX1_MOUSE,6YOV_K,2.7e-07,89.87,62.91,11.42,62.02
sp|O70230|ZN143_MOUSE,6QNX_C,1.5e-27,246.14,90.11,37.54,83.49
sp|O70237|GFI1B_MOUSE,6QNX_C,6e-27,225.12,89.89,37.80,82.72
sp|O70252|HMOX2_MOUSE,2RGZ_B,5.5e-34,231.6,160.44,33.90,156.66
sp|O70258|SGCE_MOUSE,6SEQ_A,100.0,37.56,nan,nan,nan
sp|O70279|ESS2_MOUSE,6SGB_Fb,44.0,31.92,nan,nan,nan
sp|O70283|WNT2B_MOUSE,7DRT_A,5.1e-85,572.15,513.54,70.05,507.87
sp|O70302|CIDEA_MOUSE,1D4B_A,3.5e-16,115.12,99.98,7.01,99.74
sp|O70310|NMT1_MOUSE,1RXT_C,5.5e-104,725.2,427.93,120.56,414.18
sp|O70311|NMT2_MOUSE,1RXT_C,5.7e-98,690.46,416.50,113.61,403.70
sp|O70324|MOT8_MOUSE,7CKO_A,6.9e-24,177.07,119.85,14.93,119.00
sp|O70326|GREM1_MOUSE,5AEJ_A,6.9e-22,144.15,89.11,27.39,85.41
sp|O70333|CRIPT_MOUSE,7DVQ_0,1.8e-45,239.37,239.37,0.00,239.37
sp|O70340|NPTX2_MOUSE,6V55_A,6.7e-23,185.88,77.82,27.51,74.18
sp|O70342|NPY5R_MOUSE,7BR3_A,3.5e-31,235.34,171.31,29.31,168.06
sp|O70354|CAH11_MOUSE,7BM4_B,2.4e-33,232.64,201.77,16.85,201.05
sp|O70361|PER3_MOUSE,6OF7_B,1.5e-29,234.43,135.60,64.90,120.93
sp|O70372|TERT_MOUSE,7BG9_A,2e-145,1216.8,517.93,279.79,437.63
sp|O70374|MTG8R_MOUSE,2KNH_A,3.2e-29,206.33,132.58,49.49,122.67
sp|O70394|I27RA_MOUSE,3L5H_A,1e-20,168.93,78.60,25.43,75.83
sp|O70400|PDLI1_MOUSE,6IRE_B,2.1e-06,64.49,52.53,7.12,52.08
sp|O70422|TF2H4_MOUSE,7O4J_2,8.7e-68,491.63,318.81,142.47,277.78
sp|O70451|MOT2_MOUSE,7BP3_B,1.8e-35,247.05,141.36,25.56,139.37
sp|O70479|BACD2_MOUSE,6S4L_E,1.9e-12,105.81,68.33,20.42,65.70
sp|O70480|VAMP4_MOUSE,4B93_A,7e-15,97.23,73.18,14.97,71.48
sp|O70496|CLCN7_MOUSE,7CQ5_D,4.1e-183,1402.21,235.20,306.88,138.69
sp|O70497|FCN2_MOUSE,3GHG_H,6.3e-47,345.68,248.28,65.22,235.79
sp|O70555|SPR2D_MOUSE,1ZLG_A,13.0,26.94,nan,nan,nan
sp|O70556|SPR2E_MOUSE,1ZLG_A,23.0,25.29,nan,nan,nan
sp|O70560|SPR2I_MOUSE,1ZLG_A,59.0,23.35,nan,nan,nan
sp|O70561|SPR2J_MOUSE,3TXS_A,120.0,22.26,nan,nan,nan
sp|O70582|LX12B_MOUSE,7LAF_B,5.1e-111,832.54,613.14,231.29,518.35
sp|O70584|NKX28_MOUSE,6YOV_K,4e-05,72.11,59.58,5.30,59.33
sp|O70591|PFD2_MOUSE,3AEI_B,2.1e-14,96.86,76.11,7.99,75.73
sp|O70624|MYOC_MOUSE,5AMO_B,7e-63,470.83,360.30,76.80,342.74
sp|O88196|TTC3_MOUSE,5YZG_s,4.9e-06,84.74,84.74,0.00,84.74
sp|O88207|CO5A1_MOUSE,3HR2_B,8.7e-70,597.38,227.68,147.11,186.47
sp|O88307|SORL_MOUSE,3WSX_A,3e-110,892.41,114.88,104.18,97.65
sp|O88312|AGR2_MOUSE,2LNT_A,5.9e-14,86.49,70.28,13.32,68.99
sp|O88322|NID2_MOUSE,1GL4_A,1.1e-43,347.43,121.41,52.84,112.47
sp|O88324|CD83_MOUSE,5JK9_D,0.00015,55.11,52.87,0.00,52.87
sp|O88327|CTNL1_MOUSE,6UPV_L,4.6e-44,358.73,194.59,77.41,179.24
sp|O88342|WDR1_MOUSE,1PEV_A,8.7e-52,341.92,182.99,27.37,181.25
sp|O88343|S4A4_MOUSE,6CAA_A,8.1e-235,1897.3,504.51,458.87,351.65
sp|O88351|IKKB_MOUSE,4KIK_B,3.5e-131,989.13,186.55,51.77,184.07
sp|O88396|GRPE2_MOUSE,4ANI_E,2.1e-21,146.11,129.17,13.46,128.47
sp|O88410|CXCR3_MOUSE,5T1A_A,1.1e-35,238.8,186.48,27.01,184.03
sp|O88427|CAC1H_MOUSE,6KZP_A,3.2e-287,2582.0,290.46,385.02,193.87
sp|O88430|CCL22_MOUSE,2RA4_A,9.8e-13,74.8,63.26,5.11,63.05
sp|O88451|RDH7_MOUSE,1FDV_C,3.2e-22,169.4,91.77,12.45,91.07
sp|O88452|STC2_MOUSE,5VRQ_A,110.0,25.34,nan,nan,nan
sp|O88456|CPNS1_MOUSE,4IK8_A,7.2e-31,233.14,72.26,23.82,69.66
sp|O88470|FOXL2_MOUSE,6FEC_w,1.6e-26,223.55,144.12,24.33,142.43
sp|O88495|MTR1L_MOUSE,6ME8_A,8.6e-37,258.7,204.33,36.69,199.78
sp|O88502|PDE8A_MOUSE,4WZI_B,1.1e-50,420.93,354.97,32.59,353.49
sp|O88509|DNM3B_MOUSE,6PA7_N,3.6e-149,1162.23,186.14,203.34,140.18
sp|O88513|GEMI_MOUSE,2WVR_B,1.3e-44,298.17,168.86,85.31,148.59
sp|O88516|DLL3_MOUSE,4XBM_B,4.7e-36,270.96,108.94,48.71,99.94
sp|O88522|NEMO_MOUSE,3CL3_E,2.2e-26,193.82,102.12,33.23,98.15
sp|O88544|CSN4_MOUSE,4D10_D,6.7e-64,426.73,139.54,75.42,127.41
sp|O88561|S27A3_MOUSE,5WMM_A,8.5e-32,274.74,194.56,32.03,191.64
sp|O88566|AXIN2_MOUSE,6N9G_B,1.9e-11,123.34,93.02,13.63,92.08
sp|O88569|ROA2_MOUSE,6WQK_B,5.3e-47,347.88,88.51,35.98,82.87
sp|O88573|AFF1_MOUSE,6R80_A,1.2e-48,390.81,171.05,117.24,142.99
sp|O88575|S620B_MOUSE,6M18_A,3.3e-91,665.72,517.99,70.21,513.62
sp|O88597|BECN1_MOUSE,7BL1_EEE,6.3e-110,774.41,245.22,233.81,162.74
sp|O88623|UBP2_MOUSE,6QW6_U,1.4e-45,352.94,274.60,35.45,272.32
sp|O88627|S28A2_MOUSE,6KSW_B,7.7e-154,1183.27,804.17,169.66,789.67
sp|O88630|GOSR1_MOUSE,2NPS_C,0.37,31.94,nan,nan,nan
sp|O88673|DGKA_MOUSE,4V24_B,1.6e-18,155.81,94.75,29.34,90.44
sp|O88689|PCDA4_MOUSE,5SZP_A,6.7e-44,322.4,152.78,55.23,143.44
sp|O88703|HCN2_MOUSE,7NP4_D,1.4e-119,939.28,140.39,133.57,111.40
sp|O88712|CTBP1_MOUSE,6WKW_B,2.7e-50,332.95,205.33,80.00,185.56
sp|O88713|KLRG1_MOUSE,5T1D_C,8.8e-13,91.06,56.93,7.80,56.44
sp|O88735|MAP7_MOUSE,6TF9_SP1,0.11,61.14,nan,nan,nan
sp|O88796|RPP30_MOUSE,6AHU_J,9.7e-37,232.22,132.23,66.04,116.73
sp|O88803|LECT2_MOUSE,5B0H_A,4.3e-10,65.08,65.08,0.00,65.08
sp|O88816|SNAT_MOUSE,1KUX_A,2.2e-13,87.98,57.19,5.26,56.97
sp|O88822|SC5D_MOUSE,4ZR0_B,2.4e-13,109.56,106.23,2.36,106.20
sp|O88834|SHD_MOUSE,7MYO_B,6.3e-08,89.06,58.57,11.91,57.49
sp|O88838|SPSB2_MOUSE,2AFJ_A,3.5e-12,82.23,71.59,9.06,71.00
sp|O88845|AKA10_MOUSE,2PBI_A,6.6e-07,87.72,71.10,8.07,70.67
sp|O88866|HUNK_MOUSE,5NCL_A,1.9e-36,280.67,234.21,13.80,233.82
sp|O88870|BEST1_MOUSE,6VX9_A,1.1e-76,538.11,372.65,158.03,333.34
sp|O88875|BY55_MOUSE,7MSG_F,3.6e-17,121.23,91.08,30.16,85.94
sp|O88904|HIPK1_MOUSE,7NCF_A,1.2e-66,467.97,183.72,24.75,182.56
sp|O88909|S22A8_MOUSE,7SP5_B,4.8e-25,180.97,120.21,18.23,118.88
sp|O88951|LIN7B_MOUSE,3UIT_D,3.1e-16,121.96,59.58,20.29,56.77
sp|O88952|LIN7C_MOUSE,3UIT_D,5e-18,130.97,59.27,20.47,56.53
sp|O88967|YMEL1_MOUSE,6NYY_C,6e-54,399.77,131.28,51.18,124.02
sp|O88978|DAA11_MOUSE,3JB9_j,4.9e-10,89.82,78.88,10.07,78.17
sp|O88983|STX8_MOUSE,2NPS_D,3.6e-07,56.91,56.91,0.00,56.91
sp|O89013|OBRG_MOUSE,4TL3_B,31.0,26.08,nan,nan,nan
sp|O89079|COPE_MOUSE,6TZT_A,1.9e-20,138.3,100.63,28.56,96.37
sp|O89084|PDE4A_MOUSE,4WZI_B,2.8e-136,1058.42,431.40,107.74,422.51
sp|O89091|KLF10_MOUSE,6QNX_C,2.2e-10,117.01,65.78,12.48,64.69
sp|O89103|C1QR1_MOUSE,3M0C_C,2.2e-16,157.08,89.12,25.08,85.79
sp|O89109|KCNN4_MOUSE,6CNO_D,8.4e-51,341.65,137.94,87.74,118.99
sp|P00015|CYC2_MOUSE,1QL4_C,9.4e-23,118.83,65.47,15.77,63.71
sp|P00186|CP1A2_MOUSE,2HI4_A,6.1e-67,421.29,265.68,42.23,262.45
sp|P00329|ADH1_MOUSE,6OA7_B,4.1e-44,273.35,157.14,31.21,154.17
sp|P00397|COX1_MOUSE,7N9Z_F,6.1e-91,674.19,357.49,155.70,326.70
sp|P00688|AM2A5_MOUSE,6OCN_A,1e-58,395.84,159.69,50.76,153.61
sp|P00755|K1KB1_MOUSE,4NFE_A,1.7e-44,239.5,159.05,53.60,147.88
sp|P00860|DCOR_MOUSE,7ODC_A,2.5e-56,386.5,207.49,88.00,188.13
sp|P01101|FOS_MOUSE,1HJB_D,2.2e-08,67.12,61.30,3.63,61.19
sp|P01132|EGF_MOUSE,4A0P_A,1.8e-50,377.31,209.10,106.09,179.52
sp|P01173|WAP_MOUSE,1ZLG_A,0.66,35.76,nan,nan,nan
sp|P01216|GLHA_MOUSE,7FIH_X,1.6e-71,405.26,345.98,34.24,344.40
sp|P01587|CSF2_MOUSE,5D71_A,5.6e-61,368.42,321.87,35.23,319.90
sp|P01590|IL2RA_MOUSE,6VWU_A,4.7e-07,73.28,67.34,5.48,67.10
sp|P01592|IGJ_MOUSE,6LXW_J,1.1e-79,486.46,449.66,36.80,448.15
sp|P01629|KV2A4_MOUSE,4OJE_H,9.6e-10,92.34,56.44,8.42,55.85
sp|P01638|KV5A6_MOUSE,4OJE_H,1.6e-09,91.4,59.79,6.98,59.39
sp|P01648|KV5AF_MOUSE,4OJE_H,8.1e-10,92.31,64.53,7.50,64.09
sp|P01649|KV5AG_MOUSE,4OJE_H,1.6e-11,102.28,65.02,8.42,64.49
sp|P01652|KV5AK_MOUSE,4OJE_H,1.3e-11,102.7,62.97,8.26,62.46
sp|P01658|KV3A6_MOUSE,4OJE_H,2e-11,104.6,61.05,8.31,60.51
sp|P01662|KV3AA_MOUSE,4OJE_H,7.2e-13,110.53,66.97,8.74,66.43
sp|P01667|KV3AF_MOUSE,4OJE_H,9.6e-14,115.64,68.62,9.13,68.04
sp|P01668|KV3AG_MOUSE,4OJE_H,1.2e-12,109.01,64.25,8.51,63.72
sp|P01669|KV3AH_MOUSE,4OJE_H,1.8e-13,114.07,67.43,8.98,66.86
sp|P01670|KV3AI_MOUSE,4OJE_H,1.9e-12,108.09,66.13,8.82,65.57
sp|P01674|KV3AM_MOUSE,4OJE_H,1.7e-11,102.07,59.33,8.39,58.77
sp|P01676|KV6A2_MOUSE,4OJE_H,4.3e-11,99.58,61.99,8.28,61.47
sp|P01680|KV4A1_MOUSE,4OJE_H,2.8e-11,103.4,62.03,8.46,61.49
sp|P01726|LV1D_MOUSE,4OJD_H,1.9e-08,86.64,52.59,7.35,52.13
sp|P01729|LV2B_MOUSE,3N44_F,8.5e-08,77.93,48.93,6.70,48.52
sp|P01734|TVB1_MOUSE,7A5V_O,2.2e-06,72.38,49.59,6.89,49.15
sp|P01741|HVM00_MOUSE,5WTS_A,1.1e-14,105.31,61.77,7.79,61.33
sp|P01747|HVM03_MOUSE,5WTS_A,2.6e-16,114.58,67.79,8.69,67.29
sp|P01748|HVM04_MOUSE,3N44_F,7.3e-14,110.74,65.65,8.76,65.11
sp|P01757|HVM13_MOUSE,5WTS_A,8.6e-16,111.43,66.98,8.33,66.51
sp|P01759|HVM15_MOUSE,3N44_F,1e-11,100.93,59.16,7.93,58.68
sp|P01787|HVM18_MOUSE,3N44_F,5.2e-12,101.11,58.12,8.03,57.64
sp|P01789|HVM20_MOUSE,3N44_F,6.2e-12,100.57,58.87,7.94,58.39
sp|P01797|HVM28_MOUSE,3N44_F,6.2e-13,104.98,57.85,7.65,57.40
sp|P01799|HVM30_MOUSE,3N44_F,9.8e-14,109.44,57.52,8.44,56.98
sp|P01800|HVM31_MOUSE,3N44_F,1.4e-12,103.06,57.58,7.89,57.11
sp|P01802|HVM33_MOUSE,3N44_F,1e-13,109.58,61.51,8.45,61.00
sp|P01803|HVM34_MOUSE,3N44_F,4.5e-12,100.24,58.70,7.69,58.26
sp|P01804|HVM35_MOUSE,3N44_F,1e-13,109.11,61.64,8.12,61.17
sp|P01831|THY1_MOUSE,5WB2_A,0.086,38.27,nan,nan,nan
sp|P01845|LAC3_MOUSE,6N1V_L,8.6e-12,74.26,51.67,5.57,51.39
sp|P01851|TCB2_MOUSE,6JXR_n,6.9e-12,81.58,58.21,6.42,57.87
sp|P01852|TCB1_MOUSE,6JXR_n,4.1e-12,82.61,58.24,6.58,57.88
sp|P01853|TCC1_MOUSE,1YPZ_H,1.4e-05,49.37,nan,nan,nan
sp|P01872|IGHM_MOUSE,2QTJ_C,2.2e-25,184.55,77.06,23.38,74.28
sp|P01882|IGHDM_MOUSE,3S6C_A,7.6e-07,67.26,65.71,2.03,65.68
sp|P01898|HA10_MOUSE,6AT5_A,2.4e-53,327.8,197.53,88.95,170.83
sp|P01910|HA2K_MOUSE,2P24_A,4.2e-25,155.01,84.26,19.77,81.95
sp|P01915|HB22_MOUSE,4D8P_D,1e-26,167.26,105.09,31.98,99.12
sp|P02104|HBE_MOUSE,4MQJ_F,4.1e-20,115.16,87.76,11.55,87.02
sp|P02340|P53_MOUSE,6XRE_M,9.3e-91,646.26,315.90,139.72,268.44
sp|P02468|LAMC1_MOUSE,4AQT_A,8.4e-66,504.99,277.66,168.21,224.22
sp|P02525|CRBA1_MOUSE,3LWK_A,9.8e-28,160.0,97.12,31.28,91.08
sp|P02535|K1C10_MOUSE,7DL2_D,4.4e-08,106.93,77.74,16.54,75.92
sp|P02772|FETA_MOUSE,3CX9_A,4.4e-92,686.36,551.06,152.88,523.30
sp|P02816|PIP_MOUSE,3ES6_B,6.4e-07,58.31,58.31,0.00,58.31
sp|P03888|NU1M_MOUSE,6NBY_A,3e-54,377.16,351.93,19.14,351.40
sp|P03925|NU6M_MOUSE,7V2H_m,2.6e-18,129.5,115.77,11.81,115.17
sp|P03953|CFAD_MOUSE,5FCR_A,1.2e-43,237.0,152.10,48.90,142.15
sp|P03977|KV3A4_MOUSE,4OJE_H,2.5e-11,101.47,61.41,8.31,60.87
sp|P04095|PR2C2_MOUSE,1F6F_A,1.3e-34,225.65,187.13,19.65,186.18
sp|P04117|FABP4_MOUSE,4LKP_A,2.8e-27,149.36,136.93,6.09,136.79
sp|P04184|KITH_MOUSE,2ORV_A,2.9e-39,247.88,174.23,25.56,172.57
sp|P04186|CFAB_MOUSE,2XWB_F,5.9e-78,550.93,107.92,49.89,101.43
sp|P04247|MYG_MOUSE,2G10_A,1.6e-17,104.12,74.77,10.81,74.00
sp|P04342|CRGD_MOUSE,4GR7_A,1.7e-29,160.38,105.72,42.93,96.18
sp|P04351|IL2_MOUSE,7M2G_A,3e-52,323.28,263.54,80.01,245.74
